subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,GPT,TRT,nFix,reg,surprisal,word,word_clean,word_length,word_position,word_pos_norm,log_freq
ZJM,7,275,13,0,37,,,,,0,0,,If,if,2.0,0.0,0.0,6.47
ZJM,7,275,13,1,37,304.0,304.0,304.0,496.0,2,1,4.6836530619503165,you,you,3.0,1.0,0.05263157894736842,6.98
ZJM,7,275,13,2,37,112.0,272.0,272.0,272.0,2,0,8.742855004813464,enjoy,enjoy,5.0,2.0,0.10526315789473684,5.09
ZJM,7,275,13,3,37,304.0,304.0,304.0,304.0,1,0,8.863218094915705,being,being,5.0,3.0,0.15789473684210525,5.95
ZJM,7,275,13,4,37,402.0,402.0,402.0,402.0,1,0,11.269468638973468,rewarded,rewarded,8.0,4.0,0.21052631578947367,3.81
ZJM,7,275,13,5,37,158.0,158.0,394.0,394.0,2,0,4.118737521077628,by,by,2.0,5.0,0.2631578947368421,6.66
ZJM,7,275,13,6,37,174.0,174.0,174.0,174.0,1,0,3.887188335123184,a,a,1.0,6.0,0.3157894736842105,7.36
ZJM,7,275,13,7,37,,,,,0,0,12.529752001051303,script,script,6.0,7.0,0.3684210526315789,4.36
ZJM,7,275,13,8,37,,,,,0,0,3.205982253320685,that,that,4.0,8.0,0.42105263157894735,7.01
ZJM,7,275,13,9,37,124.0,356.0,356.0,356.0,2,0,12.4358274599009,assumes,assumes,7.0,9.0,0.47368421052631576,3.78
ZJM,7,275,13,10,37,146.0,146.0,146.0,146.0,1,0,1.6359593409174886,you,you,3.0,10.0,0.5263157894736842,6.98
ZJM,7,275,13,11,37,,,,,0,0,7.302358669574335,aren't,aren't,6.0,11.0,0.5789473684210527,5.05
ZJM,7,275,13,12,37,294.0,294.0,294.0,294.0,1,0,9.511712388593494,very,very,4.0,12.0,0.631578947368421,6.0
ZJM,7,275,13,13,37,,,,,0,0,9.16159423555061,"bright,",bright,6.0,13.0,0.6842105263157895,4.61
ZJM,7,275,13,14,37,144.0,256.0,256.0,256.0,2,0,4.264186688565323,then,then,4.0,14.0,0.7368421052631579,6.07
ZJM,7,275,13,15,37,278.0,688.0,688.0,1116.0,4,1,17.567675565166937,Blood,blood,5.0,15.0,0.7894736842105263,5.1
ZJM,7,275,13,16,37,128.0,128.0,320.0,128.0,1,0,15.177943610759243,Work,work,4.0,16.0,0.8421052631578947,5.96
ZJM,7,275,13,17,37,128.0,128.0,128.0,128.0,1,0,1.4544294171573329,is,is,2.0,17.0,0.8947368421052632,7.07
ZJM,7,275,13,18,37,268.0,268.0,268.0,268.0,1,1,2.1353271340668347,for,for,3.0,18.0,0.9473684210526315,7.01
ZJM,7,275,13,19,37,102.0,102.0,370.0,102.0,1,0,0.7232498480897717,you.,you,3.0,19.0,1.0,6.98
ZJM,7,275,13,20,37,306.0,306.0,306.0,306.0,1,0,,,,,,,
ZJM,7,275,13,21,37,234.0,234.0,234.0,234.0,1,0,,,,,,,
ZJM,7,275,13,22,37,,,,,0,0,,,,,,,
ZJM,7,275,13,23,37,,,,,0,0,,,,,,,
ZJM,7,275,13,24,37,286.0,286.0,286.0,286.0,1,0,,,,,,,
ZJM,7,275,13,25,37,166.0,166.0,166.0,666.0,2,1,,,,,,,
ZJM,7,275,13,26,37,186.0,186.0,1582.0,334.0,2,0,,,,,,,
ZJM,7,275,13,27,37,,,,,0,0,,,,,,,
ZJM,7,275,13,28,37,,,,,0,0,,,,,,,
ZJM,7,275,13,29,37,,,,,0,0,,,,,,,
ZJM,7,275,13,30,37,,,,,0,0,,,,,,,
ZJM,7,275,13,31,37,,,,,0,0,,,,,,,
ZJM,7,275,13,32,37,,,,,0,0,,,,,,,
ZJM,7,275,13,33,37,,,,,0,0,,,,,,,
ZJM,7,275,13,34,37,,,,,0,0,,,,,,,
ZJM,7,275,13,35,37,,,,,0,0,,,,,,,
ZJM,7,275,13,36,37,,,,,0,0,,,,,,,
ZJM,7,276,14,0,14,,,,,0,0,,Like,like,4.0,0.0,0.0,6.41
ZJM,7,276,14,1,14,102.0,102.0,102.0,384.0,2,1,17.606466596034345,Rudy,rudy,4.0,1.0,0.037037037037037035,3.62
ZJM,7,276,14,2,14,196.0,196.0,196.0,360.0,2,0,17.56443128444106,Yellow,yellow,6.0,2.0,0.07407407407407407,4.69
ZJM,7,276,14,3,14,204.0,204.0,204.0,204.0,1,0,14.159514463092902,"Lodge,",lodge,5.0,3.0,0.1111111111111111,4.08
ZJM,7,276,14,4,14,,,,,0,0,21.534999904390247,Eyre,eyre,4.0,4.0,0.14814814814814814,3.13
ZJM,7,276,14,5,14,138.0,138.0,138.0,138.0,1,0,16.50582165807099,needs,needs,5.0,5.0,0.18518518518518517,5.37
ZJM,7,276,14,6,14,,,,,0,0,1.640463050595633,to,to,2.0,6.0,0.2222222222222222,7.43
ZJM,7,276,14,7,14,,,,,0,0,5.594008139831818,take,take,4.0,7.0,0.25925925925925924,5.92
ZJM,7,276,14,8,14,,,,,0,0,1.8298030504967706,a,a,1.0,8.0,0.2962962962962963,7.36
ZJM,7,276,14,9,14,120.0,120.0,120.0,120.0,1,0,7.385510138033488,good,good,4.0,9.0,0.3333333333333333,6.12
ZJM,7,276,14,10,14,206.0,206.0,206.0,206.0,1,0,13.667439250288092,sweat,sweat,5.0,10.0,0.37037037037037035,4.14
ZJM,7,276,14,11,14,,,,,0,0,4.444126976683553,to,to,2.0,11.0,0.4074074074074074,7.43
ZJM,7,276,14,12,14,282.0,282.0,282.0,282.0,1,0,12.757169475801419,clarify,clarify,7.0,12.0,0.4444444444444444,3.85
ZJM,7,276,14,13,14,236.0,236.0,682.0,236.0,1,0,2.581143485338472,his,his,3.0,13.0,0.48148148148148145,6.51
ZJM,7,277,15,0,14,,,,,0,0,,But,but,3.0,0.0,0.0,6.63
ZJM,7,277,15,1,14,154.0,154.0,154.0,154.0,1,0,8.642578112470792,his,his,3.0,1.0,0.1111111111111111,6.51
ZJM,7,277,15,2,14,,,,,0,0,22.19738020359846,showboating,showboating,11.0,2.0,0.2222222222222222,2.22
ZJM,7,277,15,3,14,148.0,148.0,148.0,148.0,1,0,29.07452540777693,wise-cracker,wise-cracker,12.0,3.0,0.3333333333333333,3.41
ZJM,7,277,15,4,14,,,,,0,0,14.151703871003969,stock,stock,5.0,4.0,0.4444444444444444,4.93
ZJM,7,277,15,5,14,450.0,752.0,752.0,752.0,2,0,11.817695671337033,persona,persona,7.0,5.0,0.5555555555555556,3.69
ZJM,7,277,15,6,14,272.0,272.0,272.0,272.0,1,0,11.375647975893752,sure,sure,4.0,6.0,0.6666666666666666,5.67
ZJM,7,277,15,7,14,172.0,172.0,172.0,172.0,1,0,3.0268461560778888,is,is,2.0,7.0,0.7777777777777778,7.07
ZJM,7,277,15,8,14,158.0,416.0,416.0,416.0,2,0,7.074780139621807,getting,getting,7.0,8.0,0.8888888888888888,5.57
ZJM,7,277,15,9,14,92.0,92.0,92.0,92.0,1,0,6.360910510828165,old.,old,3.0,9.0,1.0,5.75
ZJM,7,277,15,10,14,220.0,430.0,430.0,430.0,3,0,,,,,,,
ZJM,7,277,15,11,14,,,,,0,0,,,,,,,
ZJM,7,277,15,12,14,,,,,0,0,,,,,,,
ZJM,7,277,15,13,14,,,,,0,0,,,,,,,
ZJM,7,278,16,0,32,,,,,0,0,11.249473935984158,Circuit,circuit,7.0,0.0,0.0,4.47
ZJM,7,278,16,1,32,292.0,292.0,292.0,502.0,2,1,19.661443263635423,queens,queens,6.0,1.0,0.0625,4.06
ZJM,7,278,16,2,32,238.0,238.0,238.0,434.0,2,0,11.438570580434327,won't,won't,5.0,2.0,0.125,5.34
ZJM,7,278,16,3,32,240.0,240.0,430.0,430.0,2,0,9.351043444435046,learn,learn,5.0,3.0,0.1875,5.17
ZJM,7,278,16,4,32,544.0,690.0,690.0,690.0,2,0,5.163987535128675,a,a,1.0,4.0,0.25,7.36
ZJM,7,278,16,5,32,,,,,0,0,5.88406393180063,"thing,",thing,5.0,5.0,0.3125,5.72
ZJM,7,278,16,6,32,380.0,380.0,380.0,380.0,1,0,5.299730345766974,they'll,they'll,7.0,6.0,0.375,4.71
ZJM,7,278,16,7,32,348.0,348.0,348.0,348.0,1,0,3.9013528262482446,be,be,2.0,7.0,0.4375,6.79
ZJM,7,278,16,8,32,,,,,0,0,6.7797721072214,too,too,3.0,8.0,0.5,5.95
ZJM,7,278,16,9,32,530.0,530.0,530.0,530.0,1,0,1.8216412698347744,busy,busy,4.0,9.0,0.5625,4.75
ZJM,7,278,16,10,32,,,,,0,0,12.573262235858387,cursing,cursing,7.0,10.0,0.625,3.31
ZJM,7,278,16,11,32,126.0,290.0,290.0,610.0,3,1,3.7681336890287063,the,the,3.0,11.0,0.6875,7.73
ZJM,7,278,16,12,32,,,,,0,0,16.052404877509773,film's,film's,6.0,12.0,0.75,3.58
ZJM,7,278,16,13,32,162.0,162.0,482.0,162.0,1,0,20.160619468111708,strategically,strategically,13.0,13.0,0.8125,3.45
ZJM,7,278,16,14,32,204.0,204.0,204.0,204.0,1,0,1.6998503797650695,placed,placed,6.0,14.0,0.875,4.85
ZJM,7,278,16,15,32,,,,,0,0,8.757478345651027,white,white,5.0,15.0,0.9375,5.51
ZJM,7,278,16,16,32,150.0,150.0,150.0,150.0,1,0,14.828762075232957,sheets.,sheets,6.0,16.0,1.0,4.16
ZJM,7,278,16,17,32,184.0,184.0,184.0,184.0,1,0,,,,,,,
ZJM,7,278,16,18,32,148.0,148.0,148.0,148.0,1,0,,,,,,,
ZJM,7,278,16,19,32,,,,,0,0,,,,,,,
ZJM,7,278,16,20,32,220.0,220.0,220.0,220.0,1,0,,,,,,,
ZJM,7,278,16,21,32,100.0,304.0,304.0,304.0,2,0,,,,,,,
ZJM,7,278,16,22,32,,,,,0,0,,,,,,,
ZJM,7,278,16,23,32,216.0,354.0,354.0,354.0,2,0,,,,,,,
ZJM,7,278,16,24,32,154.0,154.0,560.0,154.0,1,0,,,,,,,
ZJM,7,278,16,25,32,,,,,0,0,,,,,,,
ZJM,7,278,16,26,32,,,,,0,0,,,,,,,
ZJM,7,278,16,27,32,,,,,0,0,,,,,,,
ZJM,7,278,16,28,32,,,,,0,0,,,,,,,
ZJM,7,278,16,29,32,,,,,0,0,,,,,,,
ZJM,7,278,16,30,32,,,,,0,0,,,,,,,
ZJM,7,278,16,31,32,,,,,0,0,,,,,,,
ZJM,7,279,17,0,34,,,,,0,0,,A,a,1.0,0.0,0.0,7.36
ZJM,7,279,17,1,34,268.0,592.0,592.0,592.0,2,0,10.779428152911017,lot,lot,3.0,1.0,0.1,5.61
ZJM,7,279,17,2,34,250.0,680.0,680.0,680.0,2,0,0.22591759255411012,of,of,2.0,2.0,0.2,7.4
ZJM,7,279,17,3,34,,,,,0,0,11.913447356170204,talent,talent,6.0,3.0,0.3,4.64
ZJM,7,279,17,4,34,,,,,0,0,2.1579985750341737,is,is,2.0,4.0,0.4,7.07
ZJM,7,279,17,5,34,,,,,0,0,9.07442998844032,wasted,wasted,6.0,5.0,0.5,4.19
ZJM,7,279,17,6,34,,,,,0,0,2.9927946231029576,in,in,2.0,6.0,0.6,7.27
ZJM,7,279,17,7,34,,,,,0,0,3.0920444350546776,this,this,4.0,7.0,0.7,6.82
ZJM,7,279,17,8,34,,,,,0,0,22.129233843703474,"crass,",crass,5.0,8.0,0.8,2.96
ZJM,7,279,17,9,34,,,,,0,0,18.94749959631059,low-wattage,low-wattage,11.0,9.0,0.9,2.65
ZJM,7,279,17,10,34,,,,,0,0,11.439814015000064,endeavor.,endeavor,8.0,10.0,1.0,3.56
ZJM,7,279,17,11,34,,,,,0,0,,,,,,,
ZJM,7,279,17,12,34,,,,,0,0,,,,,,,
ZJM,7,279,17,13,34,,,,,0,0,,,,,,,
ZJM,7,279,17,14,34,,,,,0,0,,,,,,,
ZJM,7,279,17,15,34,,,,,0,0,,,,,,,
ZJM,7,279,17,16,34,,,,,0,0,,,,,,,
ZJM,7,279,17,17,34,,,,,0,0,,,,,,,
ZJM,7,279,17,18,34,,,,,0,0,,,,,,,
ZJM,7,279,17,19,34,,,,,0,0,,,,,,,
ZJM,7,279,17,20,34,,,,,0,0,,,,,,,
ZJM,7,279,17,21,34,,,,,0,0,,,,,,,
ZJM,7,279,17,22,34,,,,,0,0,,,,,,,
ZJM,7,279,17,23,34,,,,,0,0,,,,,,,
ZJM,7,279,17,24,34,,,,,0,0,,,,,,,
ZJM,7,279,17,25,34,,,,,0,0,,,,,,,
ZJM,7,279,17,26,34,,,,,0,0,,,,,,,
ZJM,7,279,17,27,34,,,,,0,0,,,,,,,
ZJM,7,279,17,28,34,,,,,0,0,,,,,,,
ZJM,7,279,17,29,34,,,,,0,0,,,,,,,
ZJM,7,279,17,30,34,,,,,0,0,,,,,,,
ZJM,7,279,17,31,34,,,,,0,0,,,,,,,
ZJM,7,279,17,32,34,,,,,0,0,,,,,,,
ZJM,7,279,17,33,34,,,,,0,0,,,,,,,
ZJM,7,280,18,0,35,196.0,196.0,196.0,196.0,1,1,10.711610578161586,Alain,alain,5.0,0.0,0.0,3.23
ZJM,7,280,18,1,35,88.0,218.0,628.0,432.0,3,0,34.62028166512605,Choquart's,choquart's,10.0,1.0,0.027777777777777776,0.0
ZJM,7,280,18,2,35,,,,,0,0,13.330694468176299,camera,camera,6.0,2.0,0.05555555555555555,4.87
ZJM,7,280,18,3,35,,,,,0,0,12.577261864386852,barely,barely,6.0,3.0,0.08333333333333333,4.49
ZJM,7,280,18,4,35,228.0,228.0,228.0,228.0,1,0,7.766977288675646,stops,stops,5.0,4.0,0.1111111111111111,4.4
ZJM,7,280,18,5,35,286.0,488.0,488.0,488.0,2,0,7.849242094028155,"moving,",moving,6.0,5.0,0.1388888888888889,5.02
ZJM,7,280,18,6,35,246.0,246.0,246.0,246.0,1,0,15.598042192368808,portraying,portraying,10.0,6.0,0.16666666666666666,3.33
ZJM,7,280,18,7,35,178.0,178.0,178.0,178.0,1,0,8.398838108292587,both,both,4.0,7.0,0.19444444444444445,5.79
ZJM,7,280,18,8,35,138.0,524.0,524.0,524.0,2,0,2.147834916316134,the,the,3.0,8.0,0.2222222222222222,7.73
ZJM,7,280,18,9,35,240.0,240.0,240.0,240.0,1,0,12.426390427882755,turmoil,turmoil,7.0,9.0,0.25,3.52
ZJM,7,280,18,10,35,,,,,0,0,1.6484038335512705,of,of,2.0,10.0,0.2777777777777778,7.4
ZJM,7,280,18,11,35,152.0,566.0,566.0,566.0,3,0,1.7380157377486387,the,the,3.0,11.0,0.3055555555555556,7.73
ZJM,7,280,18,12,35,,,,,0,0,7.7781135092843146,time,time,4.0,12.0,0.3333333333333333,6.29
ZJM,7,280,18,13,35,,,,,0,0,0.8828447330494866,and,and,3.0,13.0,0.3611111111111111,7.41
ZJM,7,280,18,14,35,,,,,0,0,15.423115198523229,giving,giving,6.0,14.0,0.3888888888888889,5.15
ZJM,7,280,18,15,35,,,,,0,0,26.49326144859153,Conduct,conduct,7.0,15.0,0.4166666666666667,4.52
ZJM,7,280,18,16,35,,,,,0,0,4.050107500285522,a,a,1.0,16.0,0.4444444444444444,7.36
ZJM,7,280,18,17,35,,,,,0,0,14.529097096612487,perpetual,perpetual,9.0,17.0,0.4722222222222222,3.61
ZJM,7,280,18,18,35,,,,,0,0,5.374544518718805,sense,sense,5.0,18.0,0.5,5.19
ZJM,7,280,18,19,35,,,,,0,0,0.009264305004870462,of,of,2.0,19.0,0.5277777777777778,7.4
ZJM,7,280,18,20,35,,,,,0,0,6.534457429891897,"urgency,",urgency,7.0,20.0,0.5555555555555556,3.55
ZJM,7,280,18,21,35,,,,,0,0,9.906515073983556,"which,",which,5.0,21.0,0.5833333333333334,6.3
ZJM,7,280,18,22,35,,,,,0,0,4.91888577232094,for,for,3.0,22.0,0.6111111111111112,7.01
ZJM,7,280,18,23,35,,,,,0,0,3.4427710627163157,a,a,1.0,23.0,0.6388888888888888,7.36
ZJM,7,280,18,24,35,,,,,0,0,3.0277270512156083,film,film,4.0,24.0,0.6666666666666666,5.2
ZJM,7,280,18,25,35,,,,,0,0,1.9848201287999157,that,that,4.0,25.0,0.6944444444444444,7.01
ZJM,7,280,18,26,35,,,,,0,0,6.058269114460539,takes,takes,5.0,26.0,0.7222222222222222,5.18
ZJM,7,280,18,27,35,,,,,0,0,8.973597936100663,nearly,nearly,6.0,27.0,0.75,5.0
ZJM,7,280,18,28,35,,,,,0,0,3.408665183223712,three,three,5.0,28.0,0.7777777777777778,5.78
ZJM,7,280,18,29,35,,,,,0,0,0.8300307527786777,hours,hours,5.0,29.0,0.8055555555555556,5.4
ZJM,7,280,18,30,35,,,,,0,0,1.0260729165839388,to,to,2.0,30.0,0.8333333333333334,7.43
ZJM,7,280,18,31,35,,,,,0,0,16.370742197953213,"unspool,",unspool,7.0,31.0,0.8611111111111112,1.26
ZJM,7,280,18,32,35,,,,,0,0,1.3431439153329319,is,is,2.0,32.0,0.8888888888888888,7.07
ZJM,7,280,18,33,35,,,,,0,0,7.378911507685184,both,both,4.0,33.0,0.9166666666666666,5.79
ZJM,7,280,18,34,35,,,,,0,0,9.479225553776114,funny,funny,5.0,34.0,0.9444444444444444,5.02
ZJM,7,281,19,0,7,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZJM,7,281,19,1,7,80.0,80.0,220.0,220.0,2,0,9.73805737953283,second,second,6.0,1.0,0.07692307692307693,5.63
ZJM,7,281,19,2,7,296.0,296.0,296.0,296.0,1,0,11.025238140275004,coming,coming,6.0,2.0,0.15384615384615385,5.4
ZJM,7,281,19,3,7,,,,,0,0,0.43173196106621564,of,of,2.0,3.0,0.23076923076923078,7.4
ZJM,7,281,19,4,7,132.0,332.0,332.0,332.0,2,0,9.066550431308391,Harry,harry,5.0,4.0,0.3076923076923077,4.72
ZJM,7,281,19,5,7,242.0,242.0,242.0,242.0,1,0,0.6092578707403089,Potter,potter,6.0,5.0,0.38461538461538464,4.11
ZJM,7,281,19,6,7,154.0,154.0,154.0,154.0,1,0,2.9490948634146235,is,is,2.0,6.0,0.46153846153846156,7.07
ZJM,7,282,20,0,40,138.0,138.0,138.0,138.0,1,0,,This,this,4.0,0.0,0.0,6.82
ZJM,7,282,20,1,40,160.0,160.0,160.0,302.0,2,1,15.101493882797708,stuck,stuck,5.0,1.0,0.07692307692307693,4.68
ZJM,7,282,20,2,40,,,,,0,0,18.02487699594304,pig,pig,3.0,2.0,0.15384615384615385,4.14
ZJM,7,282,20,3,40,204.0,528.0,528.0,528.0,2,0,8.204624979979252,of,of,2.0,3.0,0.23076923076923078,7.4
ZJM,7,282,20,4,40,,,,,0,0,2.0573887242794306,a,a,1.0,4.0,0.3076923076923077,7.36
ZJM,7,282,20,5,40,236.0,236.0,236.0,236.0,1,0,8.848086373362193,movie,movie,5.0,5.0,0.38461538461538464,5.16
ZJM,7,282,20,6,40,,,,,0,0,24.99590688160535,flails,flails,6.0,6.0,0.46153846153846156,2.06
ZJM,7,282,20,7,40,230.0,230.0,230.0,230.0,1,0,14.240861225055106,limply,limply,6.0,7.0,0.5384615384615384,1.95
ZJM,7,282,20,8,40,350.0,570.0,570.0,570.0,2,0,7.679176705757165,between,between,7.0,8.0,0.6153846153846154,5.77
ZJM,7,282,20,9,40,,,,,0,0,13.788589333000683,bizarre,bizarre,7.0,9.0,0.6923076923076923,4.02
ZJM,7,282,20,10,40,166.0,316.0,316.0,316.0,2,0,8.959685227576465,comedy,comedy,6.0,10.0,0.7692307692307693,4.51
ZJM,7,282,20,11,40,216.0,502.0,502.0,502.0,2,0,1.200098377373696,and,and,3.0,11.0,0.8461538461538461,7.41
ZJM,7,282,20,12,40,,,,,0,0,18.837695982997346,pallid,pallid,6.0,12.0,0.9230769230769231,2.38
ZJM,7,282,20,13,40,,,,,0,0,6.592909603397267,horror.,horror,6.0,13.0,1.0,4.43
ZJM,7,282,20,14,40,208.0,398.0,540.0,398.0,2,0,,,,,,,
ZJM,7,282,20,15,40,,,,,0,0,,,,,,,
ZJM,7,282,20,16,40,,,,,0,0,,,,,,,
ZJM,7,282,20,17,40,,,,,0,0,,,,,,,
ZJM,7,282,20,18,40,,,,,0,0,,,,,,,
ZJM,7,282,20,19,40,,,,,0,0,,,,,,,
ZJM,7,282,20,20,40,,,,,0,0,,,,,,,
ZJM,7,282,20,21,40,,,,,0,0,,,,,,,
ZJM,7,282,20,22,40,,,,,0,0,,,,,,,
ZJM,7,282,20,23,40,,,,,0,0,,,,,,,
ZJM,7,282,20,24,40,,,,,0,0,,,,,,,
ZJM,7,282,20,25,40,,,,,0,0,,,,,,,
ZJM,7,282,20,26,40,,,,,0,0,,,,,,,
ZJM,7,282,20,27,40,,,,,0,0,,,,,,,
ZJM,7,282,20,28,40,,,,,0,0,,,,,,,
ZJM,7,282,20,29,40,,,,,0,0,,,,,,,
ZJM,7,282,20,30,40,,,,,0,0,,,,,,,
ZJM,7,282,20,31,40,,,,,0,0,,,,,,,
ZJM,7,282,20,32,40,,,,,0,0,,,,,,,
ZJM,7,282,20,33,40,,,,,0,0,,,,,,,
ZJM,7,282,20,34,40,,,,,0,0,,,,,,,
ZJM,7,282,20,35,40,,,,,0,0,,,,,,,
ZJM,7,282,20,36,40,,,,,0,0,,,,,,,
ZJM,7,282,20,37,40,,,,,0,0,,,,,,,
ZJM,7,282,20,38,40,,,,,0,0,,,,,,,
ZJM,7,282,20,39,40,,,,,0,0,,,,,,,
ZJM,7,283,21,0,4,202.0,202.0,202.0,202.0,1,0,,The,the,3.0,0.0,0.0,7.73
ZJM,7,283,21,1,4,230.0,230.0,230.0,230.0,1,0,11.82786053393363,film,film,4.0,1.0,0.03225806451612903,5.2
ZJM,7,283,21,2,4,190.0,190.0,190.0,190.0,1,0,9.424705677591396,just,just,4.0,2.0,0.06451612903225806,6.43
ZJM,7,283,21,3,4,206.0,206.0,206.0,206.0,1,0,7.8182460048284526,might,might,5.0,3.0,0.0967741935483871,5.66
ZJM,7,284,22,0,28,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZJM,7,284,22,1,28,176.0,176.0,176.0,176.0,1,0,16.083393743438137,delicious,delicious,9.0,1.0,0.030303030303030304,4.34
ZJM,7,284,22,2,28,,,,,0,0,26.37607826194374,trimmings...,trimmings,9.0,2.0,0.06060606060606061,2.76
ZJM,7,284,22,3,28,242.0,242.0,242.0,242.0,1,0,16.91116687995894,arrive,arrive,6.0,3.0,0.09090909090909091,4.38
ZJM,7,284,22,4,28,182.0,182.0,182.0,182.0,1,0,5.319470170467706,early,early,5.0,4.0,0.12121212121212122,5.43
ZJM,7,284,22,5,28,204.0,204.0,204.0,204.0,1,0,2.9793889194335037,and,and,3.0,5.0,0.15151515151515152,7.41
ZJM,7,284,22,6,28,194.0,194.0,194.0,194.0,1,0,6.898345889824065,stay,stay,4.0,6.0,0.18181818181818182,5.33
ZJM,7,284,22,7,28,162.0,162.0,162.0,162.0,1,1,7.87867589282742,"late,",late,4.0,7.0,0.21212121212121213,5.34
ZJM,7,284,22,8,28,296.0,296.0,706.0,544.0,2,0,10.237836899148341,filling,filling,7.0,8.0,0.24242424242424243,4.19
ZJM,7,284,22,9,28,,,,,0,0,11.17892596466963,nearly,nearly,6.0,9.0,0.2727272727272727,5.0
ZJM,7,284,22,10,28,,,,,0,0,1.2216999142700173,every,every,5.0,10.0,0.30303030303030304,5.79
ZJM,7,284,22,11,28,542.0,542.0,542.0,542.0,1,0,15.706990106002683,minute...,minute,6.0,11.0,0.3333333333333333,4.98
ZJM,7,284,22,12,28,288.0,428.0,672.0,672.0,3,0,6.442020882636758,with,with,4.0,12.0,0.36363636363636365,6.85
ZJM,7,284,22,13,28,,,,,0,0,2.844410915643591,a,a,1.0,13.0,0.3939393939393939,7.36
ZJM,7,284,22,14,28,,,,,0,0,18.117430491400768,lighthearted,lighthearted,12.0,14.0,0.42424242424242425,2.86
ZJM,7,284,22,15,28,,,,,0,0,15.575383822082935,"glow,",glow,4.0,15.0,0.45454545454545453,3.91
ZJM,7,284,22,16,28,,,,,0,0,8.31926448746078,some,some,4.0,16.0,0.48484848484848486,6.2
ZJM,7,284,22,17,28,,,,,0,0,22.785945962889606,impudent,impudent,8.0,17.0,0.5151515151515151,2.46
ZJM,7,284,22,18,28,,,,,0,0,16.690694580598617,"snickers,",snickers,8.0,18.0,0.5454545454545454,3.0
ZJM,7,284,22,19,28,,,,,0,0,0.801671501582004,and,and,3.0,19.0,0.5757575757575758,7.41
ZJM,7,284,22,20,28,,,,,0,0,1.6206322470725951,a,a,1.0,20.0,0.6060606060606061,7.36
ZJM,7,284,22,21,28,,,,,0,0,10.109266796946926,glorious,glorious,8.0,21.0,0.6363636363636364,4.08
ZJM,7,284,22,22,28,,,,,0,0,8.296584103395597,dose,dose,4.0,22.0,0.6666666666666666,4.2
ZJM,7,284,22,23,28,,,,,0,0,0.008720969486939362,of,of,2.0,23.0,0.696969696969697,7.4
ZJM,7,284,22,24,28,,,,,0,0,18.35412896690903,humankind's,humankind's,11.0,24.0,0.7272727272727273,2.01
ZJM,7,284,22,25,28,,,,,0,0,15.600213301353302,liberating,liberating,10.0,25.0,0.7575757575757576,3.23
ZJM,7,284,22,26,28,,,,,0,0,8.385954543951152,ability,ability,7.0,26.0,0.7878787878787878,4.96
ZJM,7,284,22,27,28,,,,,0,0,0.15966134080270716,to,to,2.0,27.0,0.8181818181818182,7.43
ZJM,7,285,23,0,25,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZJM,7,285,23,1,25,226.0,226.0,226.0,226.0,1,1,29.858778592470877,inhospitability,inhospitability,15.0,1.0,0.029411764705882353,0.0
ZJM,7,285,23,2,25,260.0,260.0,260.0,260.0,1,0,0.9226227723501965,of,of,2.0,2.0,0.058823529411764705,7.4
ZJM,7,285,23,3,25,144.0,144.0,144.0,144.0,1,0,2.466773818636148,the,the,3.0,3.0,0.08823529411764706,7.73
ZJM,7,285,23,4,25,162.0,162.0,162.0,162.0,1,0,11.421938826199986,land,land,4.0,4.0,0.11764705882352941,5.22
ZJM,7,285,23,5,25,,,,,0,0,14.961283994785898,emphasizes,emphasizes,10.0,5.0,0.14705882352941177,3.48
ZJM,7,285,23,6,25,380.0,380.0,380.0,380.0,1,0,0.9817833423944704,the,the,3.0,6.0,0.17647058823529413,7.73
ZJM,7,285,23,7,25,82.0,82.0,82.0,82.0,1,0,19.912786964773574,spare,spare,5.0,7.0,0.20588235294117646,4.28
ZJM,7,285,23,8,25,,,,,0,0,13.043370620616443,precision,precision,9.0,8.0,0.23529411764705882,4.01
ZJM,7,285,23,9,25,,,,,0,0,0.6505175835738646,of,of,2.0,9.0,0.2647058823529412,7.4
ZJM,7,285,23,10,25,,,,,0,0,1.2398595623746214,the,the,3.0,10.0,0.29411764705882354,7.73
ZJM,7,285,23,11,25,,,,,0,0,18.170601335672114,narratives,narratives,10.0,11.0,0.3235294117647059,3.61
ZJM,7,285,23,12,25,220.0,330.0,330.0,330.0,2,0,3.583147773899462,and,and,3.0,12.0,0.35294117647058826,7.41
ZJM,7,285,23,13,25,316.0,794.0,794.0,794.0,2,0,9.366051338479938,helps,helps,5.0,13.0,0.38235294117647056,4.74
ZJM,7,285,23,14,25,160.0,160.0,160.0,160.0,1,0,1.9962767530871417,to,to,2.0,14.0,0.4117647058823529,7.43
ZJM,7,285,23,15,25,350.0,350.0,576.0,350.0,1,0,6.157402666140276,give,give,4.0,15.0,0.4411764705882353,5.71
ZJM,7,285,23,16,25,,,,,0,0,4.629869271511292,them,them,4.0,16.0,0.47058823529411764,6.19
ZJM,7,285,23,17,25,,,,,0,0,3.6242970308755016,an,an,2.0,17.0,0.5,6.53
ZJM,7,285,23,18,25,,,,,0,0,15.153930371898788,atavistic,atavistic,9.0,18.0,0.5294117647058824,2.14
